Date,original_stage,discharge_corrected,tidal value,Flow (CFS),StormSurge
1997-02-25,6.51,1.687548145,1.487258794,811000.0,0.221780586027026
1997-02-26,6.7,1.820708212,1.467841144,824000.0,0.377564753609609
1997-02-27,6.58,1.76456835,1.451640018,824000.0,0.294861828916988
1997-02-28,6.65,1.541730024,1.508644761,824000.0,0.0889075130722268
1997-03-01,6.73,1.604565391,1.595621466,827000.0,0.320664929567452
1997-03-02,6.76,1.733907513,1.688310497,840000.0,0.235295476467205
1997-03-03,6.7,1.635898243,1.770629379,857000.0,0.353402369644063
1997-03-04,6.84,1.627328731,1.833693212,883000.0,0.0237935837958179
1997-03-05,7.04,1.648293786,1.855014275,928000.0,-0.0506101743399689
1997-03-06,7.04,1.420368147,1.868541466,955000.0,-0.0481138926094117
1997-03-07,7.24,1.370907738,1.87293552,989000.0,-0.0183750569933688
1997-03-08,7.29,1.386854633,1.843402887,1055000.0,-0.0150180177443118
1997-03-09,7.38,1.063980902,1.779192221,1105000.0,-0.0406563011903125
1997-03-10,7.53,0.813406122,1.676587755,1143000.0,0.0240097779453656
1997-03-11,7.62,0.541714015,1.582756767,1172000.0,0.0216896560645334
1997-03-12,7.77,0.459633197,1.656150579,1195000.0,0.0956539210386272
1997-03-13,8.25,0.641879916,1.710994469,1221000.0,0.661607211821032
1997-03-14,8.06,0.436117897,1.727026862,1245000.0,0.577732507918088
1997-03-15,8.29,0.345576481,1.713989402,1290000.0,0.176358763531951
1997-03-16,8.44,2.061057498,1.695920617,1315000.0,-0.0234219765392999
1997-03-17,8.51,2.220949837,1.701386728,1341000.0,0.248376713629607
1997-03-18,8.51,2.223071271,1.716260967,1360000.0,0.282958207971695
1997-03-19,8.51,2.310372909,1.725224623,1390000.0,0.397254937228588
1997-03-20,8.54,2.278278794,1.717977916,1414000.0,0.232134126564882
1997-03-21,8.52,2.343422169,1.716463947,1438000.0,0.147034149465247
1997-03-22,8.46,2.276081936,1.691499927,1451000.0,-0.0158944639797731
1997-03-23,8.38,2.160400917,1.662903053,1460000.0,0.10494727536634
1997-03-24,8.38,2.202424073,1.644215641,1469000.0,0.0807114835176106
1997-03-25,8.44,2.189813741,1.633226615,1475000.0,0.23253940983259
1997-03-26,8.41,2.060872048,1.672317735,1480000.0,0.0996590828388406
1997-03-27,8.43,1.981499205,1.703836615,1476000.0,-0.0323851029951429
1997-03-28,8.46,2.015630633,1.735341734,1467000.0,0.162964611701362
1997-03-29,8.39,1.922601199,1.76527059,1460000.0,0.080791149420524
1997-03-30,8.37,1.81687106,1.782624191,1459000.0,-0.159730389440363
1997-03-31,8.47,1.745888832,1.775307105,1459000.0,-0.228444815654656
1997-04-01,8.38,1.786455163,1.756762933,1447000.0,-0.126005089727968
1997-04-02,8.35,1.858859793,1.762833073,1438000.0,-0.0648852843967502
1997-04-03,8.31,1.831024362,1.752347687,1424000.0,0.0664553114679658
1997-04-04,8.54,1.903901941,1.761445317,1413000.0,0.550858009141849
1997-04-05,8.7,2.140678095,1.748017082,1400000.0,1.29675787328321
1997-04-06,8.39,1.945065355,1.707774863,1395000.0,0.719953932408555
1997-04-07,8.25,1.847748617,1.684853491,1387000.0,0.357468587558875
1997-04-08,8.35,1.807645377,1.761914165,1374000.0,0.361161491862562
1997-04-09,8.29,1.671428658,1.813384645,1340000.0,0.240477025843993
1997-04-10,8.33,1.51387907,1.83134402,1300000.0,0.257735247379813
1997-04-11,8.52,1.653643809,1.81601541,1275000.0,0.875643873702625
1997-04-12,8.26,1.501474784,1.784694221,1243000.0,0.547600358101615
1997-04-13,8.13,0.271034214,1.74703703,1210000.0,0.405499384749878
1997-04-14,8.08,0.540522316,1.707630644,1180000.0,0.0201230949626972
1997-04-15,7.91,0.656742793,1.670722904,1155000.0,-0.130939322422803
1997-04-16,7.85,0.786339629,1.629987282,1129000.0,-0.135727081396107
1997-04-17,7.78,0.949907641,1.599029624,1101000.0,-0.205320146591753
1997-04-18,7.71,1.02221535,1.561284151,1077000.0,-0.320936951359328
1997-04-19,7.61,1.102196452,1.558040156,1048000.0,-0.257162243971763
1997-04-20,7.41,1.115028807,1.59296547,1014000.0,-0.0833806369034636
1997-04-21,7.41,1.350733085,1.65397322,985000.0,0.171753938408262
1997-04-22,7.33,1.363166609,1.689617784,955000.0,0.114383440389356
1997-04-23,7.25,1.433275399,1.710150804,932000.0,0.341754847132422
1997-04-24,7.24,1.542285065,1.723821666,916000.0,0.0791974444726043
1997-04-25,7.45,1.676870067,1.747632872,903000.0,0.473048360696844
1997-04-26,7.26,1.913851966,1.766440313,900000.0,1.13562369996639
1997-08-05,2.6,1.047839421,1.172138828,316000.0,0.161179900051289
1997-08-06,2.67,1.124654622,1.151166492,314000.0,0.261924716018823
1997-08-07,2.49,0.952994957,1.132137032,314000.0,-0.0132192061113695
1997-08-08,2.45,0.997786501,1.118053589,308000.0,0.0842480497364541
1997-08-09,2.44,1.046023376,1.121629356,299000.0,0.0028441778543793
1997-08-10,2.41,1.084754087,1.20036385,286000.0,-0.0780343869351383
1997-08-11,2.29,1.043769296,1.300643451,280000.0,-0.258897863758492
1997-08-12,2.42,1.207520844,1.406317351,282000.0,-0.168801423318641
1997-08-13,2.54,1.303571308,1.500511048,278000.0,-0.211353978010506
1997-08-14,2.67,1.439276199,1.576589116,274000.0,-0.148931993744291
1997-08-15,2.79,1.57464203,1.638692566,269000.0,-0.0827611644998913
1997-08-16,2.89,1.705998045,1.669825521,262000.0,0.0572470732786099
1997-08-17,2.8,1.642989525,1.678855117,260000.0,0.114818438428525
1997-08-18,2.68,1.526738578,1.649149153,257000.0,0.1680604958274
1997-08-19,2.58,1.441662887,1.580859944,254000.0,0.140713212007477
1997-08-20,2.37,1.249501162,1.47322405,257000.0,0.0598775825640611
1997-08-21,2.14,1.050773573,1.333268022,260000.0,0.079384499208361
1997-08-22,2.22,1.14341417,1.194089716,261000.0,-0.0419602468897202
1997-08-23,2.5,1.429596812,1.201776127,266000.0,0.0658435070307452
1997-08-24,2.6,1.487303086,1.302359698,274000.0,0.150006455556393
1997-08-25,2.75,1.583960985,1.363438437,281000.0,0.127880077953571
1997-08-26,2.94,1.727376605,1.39754669,290000.0,0.295481740699884
1997-08-27,2.96,1.671071847,1.414102192,305000.0,0.338418079629174
1997-08-28,2.88,1.490443953,1.425262572,318000.0,0.164887064792779
1997-08-29,2.94,1.436817245,1.433835347,330000.0,0.107535056354258
1997-08-30,2.92,1.318860154,1.434358003,340000.0,0.107647247973026
1997-08-31,2.92,1.250003917,1.421704945,336000.0,0.123813169840191
1997-09-01,2.83,1.17912982,1.400999402,326000.0,0.457530041329755
1997-09-02,2.81,1.212009168,1.368388722,312000.0,0.0736234070484487
1997-09-03,2.67,1.146273287,1.335006559,294000.0,-0.0291646184645892
1997-09-04,2.62,1.311260207,1.308969775,281000.0,0.0047156217200353
1997-09-05,2.98,1.688471335,1.295863531,272000.0,0.155477423238913
1997-09-06,3.03,1.888140265,1.331906492,263000.0,0.511547829771052
1997-09-07,2.95,1.85596899,1.360735755,256000.0,0.396388981363254
1997-09-08,2.97,1.934874298,1.406436625,245000.0,0.236552069033134
1997-09-09,2.91,1.94812854,1.451899674,240000.0,0.20975218442984
1997-09-10,2.88,1.952030735,1.517968845,240000.0,0.0740376979757135
1997-09-11,2.9,1.96512746,1.595673412,234000.0,0.0556826121127363
1997-09-12,2.76,1.861186641,1.657601106,228000.0,0.0077597177228834
1997-09-13,2.77,1.904296679,1.698416232,220000.0,0.0337175056638854
1997-09-14,2.71,1.890772017,1.710899842,212000.0,-0.051541457157696
1997-09-15,2.63,1.840021569,1.699558934,204000.0,0.0521234980852896
1997-09-16,2.53,1.789433527,1.656789975,200000.0,0.0594914857441425
1997-09-17,2.38,1.661980264,1.574799437,198000.0,0.119972494993753
1997-09-18,2.24,1.573668699,1.501346199,200000.0,0.170213908516679
1997-09-19,2.49,1.797535415,1.524563264,208000.0,0.21102715809826
1997-09-20,2.55,1.832374789,1.567149361,210000.0,0.336136518193143
1997-09-21,2.56,1.823983416,1.617336659,210000.0,0.236531673153133
1997-09-22,2.49,1.763041046,1.623793232,210000.0,0.0632811237645519
1997-09-23,2.54,1.813235248,1.590607938,204000.0,0.159262891770289
1997-09-24,2.51,1.822612286,1.537800676,199000.0,0.319721587631153
1997-09-25,2.55,1.896573084,1.499948975,199000.0,0.26417044655073
1997-09-26,2.5,1.834155157,1.491367248,200000.0,0.0833882031769883
1997-09-27,2.37,1.68408954,1.488718704,204000.0,0.0338395160555483
1997-09-28,2.36,1.660526609,1.476321445,210000.0,0.0053311674398016
1997-09-29,1.92,1.157008927,1.452049271,220000.0,-0.176963326031438
1997-09-30,1.78,0.947823557,1.423813686,222000.0,-0.374691065221846
1997-10-01,1.78,0.935757467,1.412066899,219000.0,-0.407693123063584
1997-10-02,1.96,1.175491175,1.465583399,220000.0,-0.201700262012385
1997-10-03,2.04,1.209948546,1.492311905,225000.0,-0.417636032627204
1997-10-04,2.38,1.51548055,1.502188984,230000.0,-0.243586209581117
1997-10-05,2.5,1.631808363,1.52290583,230000.0,-0.14627360101794
1997-10-06,2.53,1.63085713,1.542180439,225000.0,-0.0445769087008367
1997-10-07,2.72,1.892024076,1.56697269,228000.0,0.246552762722741
1997-10-08,2.99,2.146595118,1.588055879,232000.0,0.466838445513449
1997-10-09,3.09,2.22030908,1.591454168,234000.0,0.503068004918983
1997-10-10,3.18,2.298369833,1.565946055,230000.0,0.602041412096257
1997-10-11,3.03,2.173532884,1.539769759,222000.0,0.617882642590185
1997-10-12,3.22,2.402266427,1.534735583,217000.0,0.943581793781912
1997-10-13,3.1,2.308250569,1.52502653,216000.0,0.857002067246059
1997-10-14,2.91,2.098196325,1.503360471,218000.0,0.616196700663801
1997-10-15,2.95,2.11495377,1.505440081,218000.0,0.369478778924491
1997-10-16,2.83,2.033571156,1.577091418,210000.0,0.180099603834048
1997-10-17,2.78,2.019641954,1.596855808,206000.0,0.0447746901181729
1997-10-18,2.79,2.075050542,1.644706152,207000.0,-0.0089825267645412
1997-10-19,2.6,1.87851442,1.661518331,202000.0,-0.169732315038438
1997-10-20,2.33,1.650010162,1.639015355,199000.0,-0.339963312559097
1997-10-21,2.23,1.575517093,1.592823777,197000.0,-0.386902152669475
1997-10-22,2.18,1.542361957,1.530598415,202000.0,-0.285505590834066
1997-10-23,2.37,1.665282229,1.476009533,202000.0,0.220873583765225
1997-10-24,2.93,2.260681449,1.425028171,206000.0,0.504063424092282
1997-10-25,2.44,1.736807892,1.373256469,220000.0,0.377712422296263
1997-10-26,2.79,1.979411232,1.315942852,226000.0,0.817576010984461
1997-10-27,2.31,1.471105504,1.265659251,231000.0,0.300213750286226
1997-10-28,2.19,1.308257589,1.329430899,233000.0,0.119989285046845
1997-10-29,2.08,1.175244632,1.394543497,230000.0,0.140466156878111
1997-10-30,2.44,1.544241623,1.427153654,232000.0,0.175659021556907
1997-10-31,2.62,1.710846722,1.430251553,232000.0,0.526930692064897
1997-11-01,2.88,1.971248491,1.441789719,231000.0,0.485848695089129
1997-11-02,2.77,1.879360983,1.441361899,230000.0,0.541462947695875
1997-11-03,2.56,1.677571898,1.454069523,228000.0,0.0341412488818934
1997-11-04,2.02,1.170799869,1.469995945,222000.0,-0.342679464276042
1997-11-05,2.18,1.370877435,1.484463416,223000.0,0.0093268452330751
1997-11-06,2.1,1.291094177,1.477187535,227000.0,-0.0923167292599734
1997-11-07,1.96,1.129810265,1.431199242,229000.0,-0.165566663564157
1997-11-08,1.95,1.107036949,1.350029259,235000.0,-0.256206450980878
1997-11-09,1.76,0.878353094,1.246306662,242000.0,-0.241284680758092
1997-11-10,1.85,0.902077521,1.183599451,250000.0,-0.0130832179787068
1997-11-11,2.22,1.191141633,1.232072655,260000.0,0.0544393760721089
1997-11-12,2.86,1.762977634,1.312838952,264000.0,0.899328618646095
1997-11-13,2.97,1.816015288,1.36225642,263000.0,0.69798213629301
1997-11-14,2.9,1.796645597,1.379086402,270000.0,0.548943110429051
1997-11-15,2.57,1.433573001,1.407652407,270000.0,0.059566726116021
1997-11-16,2.52,1.369732158,1.401612217,270000.0,-0.167400459879267
1997-11-17,2.51,1.38679136,1.367005758,270000.0,-0.158206189515348
1997-11-18,2.38,1.257007959,1.314858097,267000.0,0.031486469487679
1997-11-19,2.61,1.516156336,1.270050254,271000.0,0.163816119677093
1997-11-20,2.57,1.449953017,1.236896551,280000.0,0.298749855832415
1997-11-21,2.53,1.296987904,1.209817078,280000.0,0.357830508649745
1997-11-22,2.56,1.370887881,1.187527504,282000.0,0.334152804688716
1997-11-23,2.38,1.192561453,1.148071285,277000.0,0.140885964660611
1997-11-24,2.21,1.040426195,1.106914063,271000.0,0.0415476244795161
1997-11-25,2.13,0.95880813,1.148660563,266000.0,-0.0611440083493088
1997-11-26,2.12,0.997102146,1.20683819,261000.0,-0.016333208467873
1997-11-27,2.49,1.387465573,1.23589599,254000.0,0.155374512294143
1997-11-28,2.92,1.865379532,1.249704212,249000.0,0.433180384524963
1997-11-29,2.97,1.985665019,1.259079597,248000.0,0.893323807829619
1997-11-30,2.83,1.828850121,1.265853321,253000.0,0.707933337713613
1997-12-01,2.63,1.607770198,1.276696234,253000.0,0.29365710148491
1997-12-02,2.38,1.357706616,1.289888061,254000.0,0.269679166174877
1997-12-03,2.48,1.450909344,1.305746612,257000.0,0.528621757432044
1997-12-04,2.63,1.592474983,1.28984974,264000.0,0.424076264752308
1997-12-05,2.2,1.129351113,1.246223754,267000.0,-0.0170329804346574
1997-12-06,1.95,0.854618101,1.163149279,265000.0,-0.171239941390265
1997-12-07,1.81,0.727573323,1.055465035,264000.0,-0.138722767949268
1997-12-08,2.12,0.975910222,0.940230741,270000.0,0.570934999124574
1997-12-09,2.56,1.394784986,0.955945721,275000.0,0.466711638889796
1997-12-10,2.52,1.33528356,1.031843126,284000.0,0.515030688194386
1997-12-11,2.61,1.349001389,1.073239838,294000.0,0.239711073720204
1997-12-12,2.73,1.433043683,1.094413142,305000.0,0.0413921995866001
1997-12-13,2.69,1.345196443,1.113228685,315000.0,0.0869490247281396
1997-12-14,2.59,1.16917161,1.096565378,328000.0,-0.227344687377884
1997-12-15,2.42,0.924813911,1.061877159,332000.0,-0.31273218832874
1997-12-16,2.39,0.868695567,1.016641564,323000.0,-0.37461535796864
1997-12-17,2.31,0.853827305,0.98498721,315000.0,-0.0285554277092734
1997-12-18,2.34,0.918863205,0.967378018,309000.0,-0.101161721329847
1997-12-19,2.19,0.82489444,0.963762237,302000.0,-0.0593935764274521
1997-12-20,2.13,0.809939098,0.963402339,295000.0,-0.0202642880748793
1997-12-21,2.35,1.012425849,0.951971299,294000.0,0.609915446725379
1997-12-22,2.35,1.052057516,0.930914002,300000.0,0.289865299915591
1997-12-23,2.57,1.198098011,0.994605446,319000.0,0.317573139485281
1997-12-24,3.07,1.567683663,1.068781256,364000.0,0.818165349006784
1997-12-25,3.11,1.313326315,1.11980804,401000.0,0.428913338723788
1997-12-26,3.58,1.515296708,1.145111446,396000.0,0.61739755037792
1997-12-27,3.7,1.74076322,1.188304141,398000.0,0.682481312784341
1997-12-28,3.4,1.355800678,1.215469034,418000.0,0.218507362452353
1997-12-29,3.56,1.455101202,1.233215503,428000.0,0.278165649807125
1997-12-30,3.11,0.938950685,1.247044701,424000.0,-0.419321053248781
1997-12-31,2.92,0.775549763,1.256169193,421000.0,-0.529122271735756
1998-01-01,2.69,0.589387794,1.68769112,415000.0,-0.46207505495073
1998-01-02,2.9,0.838834222,1.652430458,411000.0,-0.0727554851529407
1998-01-03,2.92,0.88515053,1.607436789,409000.0,0.0280368940510837
1998-01-04,2.98,0.952001578,1.53670815,411000.0,0.400554529500222
1998-01-05,3.31,1.198875891,1.4586535,428000.0,0.722029439206429
1998-01-06,3.63,1.380611377,1.487268259,446000.0,0.744748098069073
1998-01-07,3.72,1.430280687,1.586236763,484000.0,1.44160141954477
1998-01-27,7.07,0.685914086,1.850067716,1013000.0,0.375240217828576
1998-01-28,7.18,1.15277161,1.842800977,995000.0,-0.158107022308402
1998-01-29,6.96,1.083604093,1.825770239,964000.0,-0.0200309427659817
1998-01-30,6.76,1.077144063,1.79556579,933000.0,0.0048292542269985
1998-01-31,6.63,1.1605113,1.73752246,860000.0,0.321923909802188
1998-02-01,6.54,1.54983493,1.649720296,826000.0,0.593021967120517
1998-02-02,7.39,2.330669853,1.555924166,794000.0,1.48924618060174
1998-02-03,7.29,2.579397914,1.632712846,765000.0,0.971532698590525
1998-02-04,6.24,1.72637922,1.7557036,744000.0,0.233785672284479
1998-02-05,5.86,1.489025997,1.846116087,671000.0,-0.07682082888177
1998-02-06,5.64,1.710878065,1.891158754,650000.0,-0.285208655090328
1998-02-07,5.58,1.847111635,1.928560778,630000.0,-0.136979271578165
1998-02-08,5.45,1.852865882,1.978152938,614000.0,-0.187754563820093
1998-02-09,5.15,1.673176826,2.000215188,594000.0,-0.0790665089909499
1998-02-10,5.3,1.90548364,1.993182694,575000.0,0.240693197035745
1998-02-11,5.4,2.24874232,1.953832198,570000.0,0.666063779433399
1998-02-12,4.84,1.723295684,1.89137234,575000.0,-0.175359371438003
1998-02-13,4.82,1.682444069,1.811019065,578000.0,0.0638348709993224
1998-02-14,5.01,1.726163751,1.723879498,640000.0,0.0962857313550985
1998-02-15,6.85,2.93282728,1.730134652,668000.0,1.99150508480767
1998-02-16,6.13,2.276383551,1.750515234,706000.0,1.79577560391815
1998-02-17,5.95,1.928614539,1.770049667,745000.0,1.15421298851935
1998-02-18,5.68,1.244234626,1.791767146,759000.0,0.263552729613648
1998-02-19,5.88,1.303270747,1.822765595,760000.0,0.05784772823998
1998-02-20,5.94,1.376660152,1.860289792,774000.0,-0.024045721771886
1998-02-21,6.17,1.540629188,1.898678068,781000.0,-0.203717490611037
1998-02-22,6.73,1.948177253,1.922648675,808000.0,1.85688089883154
1998-02-23,6.5,1.701056616,1.909466665,834000.0,0.236429815058542
1998-02-24,6.43,1.507519257,1.924494189,847000.0,-0.369985972764499
1998-02-25,6.65,1.520569702,1.90540778,856000.0,-0.0138354251379137
1998-02-26,6.99,1.79992713,1.868278082,861000.0,0.969683568669922
1998-02-27,7.01,1.955071528,1.820375187,870000.0,0.800113529712855
1998-02-28,6.9,1.836992906,1.741101017,870000.0,0.494577969952859
1998-03-01,6.69,1.638404241,1.642566518,869000.0,0.316796790223686
1998-03-02,6.62,1.544588068,1.673682222,869000.0,-0.0757179803477618
1998-03-03,6.58,1.2463907,1.782114535,870000.0,-0.350121556696034
1998-03-04,6.68,1.280694936,1.871788609,831000.0,-0.0287187764425954
1998-03-05,6.85,1.781113252,1.957948546,831000.0,0.274390141727483
1998-03-06,7.07,2.033894947,2.013995079,826000.0,0.462290265760881
1998-03-07,7.44,2.472288419,2.030441153,820000.0,1.05284209313148
1998-03-08,7.43,2.635160142,2.035558106,826000.0,1.43634169818435
1998-03-09,7.08,2.188782838,2.028193804,832000.0,0.461075607469251
1998-03-10,6.65,1.825329631,1.995800391,831000.0,-0.255884182042346
1998-05-04,7.16,1.312725091,1.575461533,977000.0,-0.0016763839436163
1998-05-05,7.3,1.44693162,1.50146837,995000.0,0.0821103277735985
1998-05-06,7.4,1.492622791,1.440136331,1007000.0,0.258933020554132
1998-05-07,7.48,1.485250751,1.413828726,1020000.0,0.372879895667677
1998-05-08,7.52,1.400549628,1.445005829,1034000.0,0.196476303591692
1998-05-09,7.71,1.349221417,1.47174942,1042000.0,0.459968938938868
1998-05-10,7.71,1.408559625,1.49607202,1050000.0,0.422788959514093
1998-05-11,7.77,1.206052892,1.522599462,1061000.0,-0.0694549785404816
1998-05-12,7.83,1.235229609,1.54859984,1070000.0,-0.0678993329035535
1998-05-13,7.86,1.146726768,1.568210009,1070000.0,-0.0737417430050906
1998-05-14,7.87,1.171647195,1.572924879,1071000.0,0.106468223608229
1998-05-15,7.81,1.160249758,1.565076805,1073000.0,0.103959732883113
1998-05-16,7.77,1.186965922,1.529070223,1073000.0,-0.127514083491959
1998-05-17,7.81,1.206766755,1.468323506,1075000.0,-0.161363773028315
1998-05-18,7.79,1.31827089,1.392830598,1075000.0,0.0238383361325058
1998-05-19,7.81,1.388055852,1.304706161,1080000.0,0.171873464734226
1998-05-20,7.8,1.380305255,1.221038791,1078000.0,0.172229231176695
1998-05-21,7.77,1.363109952,1.17542731,1066000.0,0.12095354533828
1998-05-22,7.71,1.380706572,1.200343181,1053000.0,0.0698478362544713
1998-05-23,7.75,1.363365035,1.294511284,1028000.0,0.0979590145358086
1998-05-24,7.68,1.385845353,1.40346926,1010000.0,0.0423722417597958
1998-05-25,7.71,1.40286309,1.496946982,975000.0,0.130026533541732
1998-05-26,7.71,1.500614748,1.573033837,937000.0,0.157779157956827
1998-05-27,7.62,1.714777481,1.615149079,910000.0,0.148624733368682
1998-05-28,7.54,1.879856405,1.620184861,885000.0,0.243878702310404
1998-05-29,7.35,2.037940424,1.599906035,851000.0,0.254952978550986
1998-05-30,7.13,2.096433619,1.548359813,772000.0,0.11648554462297
1998-05-31,6.95,2.461425815,1.485391176,716000.0,-0.0327874409830789
1998-06-01,6.81,2.702692484,1.423277177,693000.0,0.0055649430245825
1998-06-02,6.58,2.615758731,1.365497516,674000.0,-0.156553909760719
1998-06-03,6.33,2.543513516,1.328206709,660000.0,-0.151807355354219
1998-06-04,6.34,2.515537999,1.325283638,648000.0,0.207180810045058
1998-06-05,6.2,2.550641897,1.343253491,627000.0,0.167927928600034
1998-06-06,6.25,2.573813898,1.364494157,610000.0,0.320280223243272
1998-06-07,5.99,2.427424674,1.386301385,585000.0,0.228940012600688
1998-06-08,5.87,2.444193889,1.415739855,550000.0,0.295876236335814
1998-06-09,5.63,2.506733565,1.442325768,530000.0,0.352237304968203
1998-06-10,5.21,2.16123676,1.464110652,510000.0,0.184755180562401
1998-06-11,5.02,2.092018854,1.466466821,496000.0,0.185520558584156
1998-06-12,4.7,1.859432685,1.446641417,494000.0,0.0129509733083152
1998-06-13,4.5,1.677008003,1.40262981,494000.0,0.0155920819628444
1998-06-14,4.64,1.853092119,1.338038867,520000.0,-0.0680851409779789
1998-06-15,4.64,1.678072839,1.270439969,549000.0,0.023142894236063
1998-06-16,4.67,1.581038834,1.210798873,559000.0,0.30569557186377
1998-06-17,4.62,1.525154918,1.156045485,564000.0,0.123689805770725
1998-06-18,4.66,1.512839469,1.128484224,568000.0,0.144181609781363
1998-06-19,4.71,1.576829465,1.1485344,570000.0,0.11311944893452
1998-06-20,4.76,1.558778912,1.245070025,581000.0,-0.0776462103267598
1998-06-21,4.92,1.642952907,1.342156448,599000.0,-0.0345289121858695
1998-06-22,5.0,1.566302825,1.429324967,619000.0,0.130402671402749
1998-06-23,5.18,1.579827232,1.493228756,633000.0,-0.0769060761087302
1998-06-24,5.32,1.54826593,1.53223229,650000.0,-0.0585396782600345
1998-06-25,5.73,1.791842715,1.549091316,667000.0,0.481818591734949
1998-06-26,5.75,1.714898811,1.533143003,674000.0,0.554741557737701
1998-06-27,5.76,1.694664414,1.490315889,689000.0,0.391503299279573
1998-06-28,5.78,1.58563524,1.426398393,701000.0,0.289336191706215
1998-06-29,5.67,1.537332479,1.363316733,711000.0,0.0755082102157732
1998-06-30,5.77,1.626971801,1.320634084,732000.0,0.033042934140357
1998-07-01,5.82,1.620419277,1.32684657,741000.0,-0.0077388684090234
1998-07-02,6.02,1.681896767,1.346711538,750000.0,0.092659704955972
1998-07-03,6.02,1.682778741,1.366155741,755000.0,0.180119019970019
1998-07-04,6.15,1.712863689,1.38549154,759000.0,0.171057981917841
1998-07-05,6.17,1.763876868,1.413906983,760000.0,0.154289325243549
1998-07-06,6.18,1.765174726,1.446532999,761000.0,0.075138606346795
